uuid,schid,noattrit,aflatoun,hmb,class,std_avg_class_size,region1,region2,region3,urban,gender,female,age,tribe,hhsize,hhearn,hhbankaccounts,repeated_grade,baseline_save,baseline_saveamt,takeupschool,takeup,end_save,end_saveamt,end_saveschl,end_saveschlamt,asset_index,work_index,riskpref_index,timepref_index,treatment,saving_attitude_index,saving_env_index,fin_lit_index,tempt_index,expend_index,academic_index
"31912",319,1,0,1,"P5",-.1913064,0,0,1,0,"Male",0,14,"Other",4,2,1,"Yes","Yes",45,0,0,"No",0,"No",0,-3.807965,1.86363,2.0297176,.79005322,1,.02414541,1.3257087,-.00088681,-.65038592,-.78004899,1.0500595
"31913",319,1,0,1,"P5",-.1913064,0,0,1,0,"Male",0,13,"Other",7,2,2,"Yes","No",0,0,0,"No",0,"No",0,-1.732854,1.5735895,-.49239976,.79005322,1,1.736741,.20196206,.35438918,-.65038592,.56718975,.3416668
"31914",319,1,0,1,"P5",-.1913064,0,0,1,0,"Male",0,13,"Other",7,2,1,"Yes","No",0,0,0,"No",0,"No",0,-1.914691,-.59294787,-.49239976,-1.2650188,1,.02414541,.88040142,-.58450327,-.65038592,-.78004899,.3416668
"31915",319,1,0,1,"P5",-.1913064,0,0,1,0,0,1,9,"Konkonba",13,2,0,"No","No",0,0,0,"No",0,"No",0,-4.55402,.34682506,2.0297176,-1.2650188,1,.02414541,.66822615,-1.492363,-.45446783,-.63823439,-.3667259
"31916",319,1,0,1,"P5",-.1913064,0,0,1,0,"Male",0,13,"Konkonba",3,1,0,"Yes","Yes",3,0,0,"Yes",5,"No",0,-4.704458,.45704031,2.0297176,.79005322,1,.02414541,.22291883,1.24196,-.65038592,-.61988983,-.01252952
"31917",319,1,0,1,"P5",-.1913064,0,0,1,0,0,1,11,"Konkonba",5,2,1,"No","Yes",2.5,0,0,"Yes",.4,"Yes",.4,-2.392577,2.111362,2.0297176,.79005322,1,.02414541,1.3257087,-.04742549,2.3257549,-.27117492,-1.0751187
"31918",319,1,0,1,"P5",-.1913064,0,0,1,0,"Male",0,14,"Konkonba",6,2,0,"Yes","Yes",3,0,0,"Yes",6,"No",0,-1.891467,-.59294787,2.0297176,.79005322,1,.02414541,.66822615,-.39657187,-.65038592,-.16022783,1.0500595
"31919",319,1,0,1,"P5",-.1913064,0,0,1,0,0,1,10,"Ewe",3,2,1,"Yes","No",0,0,0,"No",0,"No",0,-1.297042,-.59294787,-.49239976,.79005322,1,-1.8689312,1.3257087,.44053313,-.65038592,-.78004899,-1.0751187
"31920",319,1,0,1,"P5",-.1913064,0,0,1,0,0,1,12,"Other",8,2,1,"Yes","Yes",20,0,0,"Yes",4,"No",0,-1.507353,.66795155,-.49239976,-1.2650188,1,.02414541,-.45552053,.00282676,-.40548831,-.5981946,-1.0751187
"31921",319,1,0,1,"JHS1",-.1913064,0,0,1,0,0,1,13,"Other",5,2,0,"Yes","No",0,0,0,"No",0,"No",0,-.749189,-.59294787,-.49239976,-1.2650188,1,-.49885469,-2.1697754,-.04623143,.38104817,-.63823439,-.41397549
"31922",319,1,0,1,"JHS1",-.1913064,0,0,1,0,"Male",0,17,"Konkonba",21,1,1,"Yes","Yes",10.8,0,0,"No",0,"No",0,-2.849865,.33742434,-.49239976,-1.2650188,1,.02414541,.24786737,-4.8858308,1.6414609,-.07062408,.00651563
"31923",319,1,0,1,"JHS1",-.1913064,0,0,1,0,0,1,18,"Konkonba",7,2,0,"No","No",0,0,0,"Yes",0,"No",0,-1.998936,-.59294787,-.49239976,.79005322,1,.02414541,.22291883,1.2551696,-.16059071,-.29287015,.00651563
"31924",319,1,0,1,"JHS1",-.1913064,0,0,1,0,"Male",0,17,"Other",6,1,1,"Yes","No",0,0,0,"Yes",0,"No",0,-2.000131,-.59294787,2.0297176,.79005322,1,.02414541,.43509411,.40723685,.38104817,-.67827418,.42700678
"31925",319,1,0,1,"JHS1",-.1913064,0,0,1,0,"Male",0,13,"Other",6,2,0,"No","Yes",10,0,0,"Yes",6,"No",0,-3.330079,-.59294787,2.0297176,-1.2650188,1,-1.2379057,.66822615,-.44425114,.38325872,-.37877134,-.41397549
"31926",319,1,0,1,"JHS1",-.1913064,0,0,1,0,0,1,15,"Other",7,2,1,"No","No",0,0,0,"No",0,"No",0,-2.000131,-.59294787,-.49239976,-1.2650188,1,.02414541,-.01021321,.39125021,.5741021,-.42551248,.42700678
"31927",319,1,0,1,"JHS1",-.1913064,0,0,1,0,0,1,15,"Konkonba",8,2,0,"No","No",0,0,0,"Yes",0,"No",0,-2.000131,-.59294787,-.49239976,.79005322,1,.02414541,.66822615,.70013561,.48822675,-.43468476,.42700678
"31928",319,1,0,1,"JHS1",-.1913064,0,0,1,0,0,1,13,"Konkonba",13,2,0,"No","No",0,0,0,"Yes",0,"No",0,-2.000131,-.59294787,2.0297176,.79005322,1,.02414541,-.35586062,.74140057,1.5651403,-.37294973,-.41397549
"31929",319,1,0,1,"JHS1",-.1913064,0,0,1,0,"Male",0,14,"Other",6,2,1,"No","Yes",3,0,0,"Yes",5,"No",0,-2.000131,-.59294787,-.49239976,-1.2650188,1,-.60688013,.88040142,-.19100677,-.33234141,-.49641978,.8474979
"31930",319,1,0,1,"JHS2",-.1913064,0,0,1,0,"Male",0,15,"Other",10,2,0,"Yes","Yes",1.3,0,0,"No",0,"No",0,-4.489308,.35280405,-.49239976,-1.2650188,1,.02414541,-.22238849,.2750898,.46676036,-.52728729,-1.4110697
"31931",319,1,0,1,"JHS2",-.1913064,0,0,1,0,"Male",0,18,"Konkonba",10,2,0,"Yes","Yes",11,0,0,"Yes",15,"Yes",15,-4.033167,-.59294787,-.49239976,-1.2650188,1,.70918367,-.66769581,-.58438698,-.65038592,-.78004899,.00651563
"31932",319,1,0,1,"JHS2",-.1913064,0,0,1,0,"Male",0,19,"Konkonba",9,2,0,"Yes","Yes",140,0,0,"Yes",20,"No",0,-1.999832,1.556517,-.49239976,.79005322,1,.70918367,-.66769581,1.2837493,1.1370442,-.15105555,1.6884802
"31933",319,1,0,1,"JHS2",-.1913064,0,0,1,0,"Male",0,14,"Builsa",6,1,0,"Yes","Yes",2,0,0,"Yes",8,"No",0,-2.371979,-.59294787,2.0297176,.79005322,1,.02414541,.22291883,.73548229,1.1076311,-.60736687,.8474979
"31934",319,1,0,1,"JHS1",-.1913064,0,0,1,0,0,1,15,"Asante",9,1,0,"Yes","No",0,0,0,"No",0,"No",0,-3.263932,-.59294787,-.49239976,-1.2650188,1,-1.8689312,-.66769581,-.04623143,-.10874704,-.78004899,-.83446664
"31935",319,1,0,1,"JHS2",-.1913064,0,0,1,0,"Male",0,16,"Other",4,1,0,"Yes","Yes",5,0,0,"Yes",27,"No",0,-2.733027,-.59294787,-.49239976,.79005322,1,-1.8689312,.22291883,-.44425114,-.25283029,-.54563185,-1.8315608
"31936",319,1,0,1,"JHS2",-.1913064,0,0,1,0,0,1,17,"Asante",3,2,2,"Yes","No",0,0,0,"Yes",12,"Yes",12,-1.041733,.35622578,-.49239976,.79005322,1,-.60688013,.03580448,-.44425114,-.65038592,-.43168598,-.74634023
"31937",319,1,0,1,"JHS1",-.1913064,0,0,1,0,0,1,15,"Other",3,1,0,"Yes","No",0,0,0,"Yes",0,"Yes",2,-2.782524,.38954246,-.49239976,-1.2650188,1,.02414541,-.66769581,.62588921,-.24646606,-.52728729,.00651563
"31938",319,1,0,1,"JHS2",-.1913064,0,0,1,0,"Male",0,16,"Other",3,2,0,"No","Yes",4,0,0,"Yes",0,"No",0,-2.188995,1.7603406,-.49239976,.79005322,1,.02414541,-.66769581,1.2650261,.72676012,-.24947969,-.41397549
"31939",319,1,0,1,"JHS2",-.1913064,0,0,1,0,"Male",0,19,"Other",9,3,3,"Yes","Yes",50,0,0,"Yes",100,"No",0,-1.041733,.55187584,2.0297176,.79005322,1,-.60688013,1.304752,-.50428657,.14472534,-.07097597,.00651563
"31940",319,0,0,1,"JHS3",-.1913064,0,0,1,0,"Male",0,14,"Other",13,1,0,"No","Yes",6,0,0,,,,,-.8165299,.93538566,-.49239976,-1.2650188,1,.02414541,-.22238849,-.14039333,-.37956648,-.65992962,.8474979
"3201",320,1,0,1,"P5",-.7308711,0,0,1,"Urban","Male",0,13,"Konkonba",6,2,1,"Yes","No",0,0,0,"No",0,"No",0,-4.455522,-.59294787,-.49239976,.79005322,1,-.49885469,-1.0669854,-.22348966,-.65038592,-.63823439,.3416668
"3202",320,1,0,1,"P5",-.7308711,0,0,1,"Urban",0,1,13,"Konkonba",8,2,0,"Yes","No",0,0,0,"Yes",5,"No",0,-4.489308,-.59294787,-.49239976,-1.2650188,1,.02414541,.59756544,-.06804927,2.0578085,-.78004899,-1.5627044
"3203",320,1,0,1,"P5",-.7308711,0,0,1,"Urban",0,1,10,"Konkonba",4,2,0,"No","Yes",1,0,0,"No",0,"No",0,-2.284212,-.59294787,2.0297176,.79005322,1,.02414541,.66822615,-.30959328,-.65038592,-.54563185,.3416668
"3204",320,1,0,1,"P5",-.7308711,0,0,1,"Urban",0,1,15,"Guan",9,2,0,"Yes","No",0,0,0,"Yes",20,"No",0,-1.507652,.86544908,-.49239976,.79005322,1,-1.8689312,-2.1697754,.1318595,2.5476037,-.00253959,-.3667259
"3205",320,1,0,1,"P5",-.7308711,0,0,1,"Urban",0,1,15,"Other",8,2,1,"No","No",0,0,0,"No",0,"No",0,-2.480344,.64159686,2.0297176,-1.2650188,1,.02414541,-.1763708,-.84317874,-.65038592,-.62405292,-.3667259
"3206",320,1,0,1,"P5",-.7308711,0,0,1,"Urban","Male",0,15,"Konkonba",7,3,0,"No","Yes",1,0,0,"Yes",26,"No",0,-3.075068,1.1993379,-.49239976,.79005322,1,.02414541,-.66769581,.7266157,-.24646606,-.60736687,-1.5627044
"3207",320,1,0,1,"P5",-.7308711,0,0,1,"Urban",0,1,12,"Other",6,2,0,"Yes","Yes",2,0,0,"Yes",5,"No",0,-2.849865,-.59294787,2.0297176,.79005322,1,1.1057155,-.22238849,-1.5417399,-.16059071,-.35460518,-.01252952
"3208",320,1,0,1,"P5",-.7308711,0,0,1,"Urban","Male",0,15,"Konkonba",9,2,0,"No","No",0,0,0,"Yes",0,"No",0,-3.797912,-.59294787,-.49239976,-1.2650188,1,-1.8689312,-1.1130031,.1034293,-.08744381,-.42551248,1.0500595
"3209",320,1,0,1,"P5",-.7308711,0,0,1,"Urban","Male",0,16,"Konkonba",8,2,0,"Yes","Yes",6,0,0,"Yes",8,"Yes",8,-3.330079,.33571347,-.49239976,.79005322,1,.02414541,.22291883,-4.8858308,-.65038592,-.7400092,-.01252952
"32010",320,1,0,1,"P5",-.7308711,0,0,1,"Urban",0,1,15,"Other",10,2,0,"Yes","No",0,0,0,"No",0,"No",0,-3.330079,-.59294787,-.49239976,.79005322,1,-1.8689312,.66822615,-.1544254,-.65038592,-.69996941,-3.023953
"32011",320,1,0,1,"P5",-.7308711,0,0,1,"Urban","Male",0,15,"Other",7,3,0,"Yes","Yes",10,0,0,"Yes",15,"Yes",10,-2.597182,2.259455,-.49239976,.79005322,1,.02414541,-.22238849,.48403638,-.39595031,.16926277,.69586314
"32012",320,1,0,1,"P5",-.7308711,0,0,1,"Urban","Male",0,13,"Konkonba",7,1,0,"Yes","No",0,0,0,"No",0,"No",0,-4.489308,.36818376,2.0297176,.79005322,1,1.736741,.66822615,.10829987,-.12052112,-.37396351,-3.7768088
"32013",320,1,0,1,"P5",-.7308711,0,0,1,"Urban","Male",0,16,"Konkonba",6,2,1,"No","No",0,0,0,"No",0,"No",0,-3.531208,-.59294787,-.49239976,.79005322,1,-1.2379057,-.45552053,.93012629,2.0578085,-.03675778,-.3667259
"32014",320,1,0,1,"P5",-.7308711,0,0,1,"Urban","Male",0,18,"Konkonba",9,2,0,"Yes","Yes",24,0,0,"Yes",55,"No",0,-2.392577,2.8563716,-.49239976,.79005322,1,.02414541,.22291883,-.59411792,-.65038592,.08918319,.3416668
"32015",320,1,0,1,"P5",-.7308711,0,0,1,"Urban","Male",0,13,"Other",7,2,0,"Yes","Yes",20,0,0,"Yes",5,"No",0,-3.41437,.6603983,2.0297176,.79005322,1,-1.8689312,-2.1697754,-1.2999109,-.55242687,-.56732708,.3416668
"32016",320,1,0,1,"P5",-.7308711,0,0,1,"Urban","Male",0,15,"Konkonba",7,2,0,"Yes","Yes",3,0,0,"Yes",2.5,"No",0,-2.849865,-.59294787,-.49239976,-1.2650188,1,.02414541,.22291883,-.09167907,.4715026,-.67827418,-.7209223
"32017",320,1,0,1,"P5",-.7308711,0,0,1,"Urban","Male",0,10,"Konkonba",9,3,1,"No","No",0,0,0,"No",0,"No",0,-.2631363,-.59294787,2.0297176,.79005322,1,.02414541,-.45552053,.70663922,.14472534,.32942194,.69586314
"32018",320,1,0,1,"P5",-.7308711,0,0,1,"Urban",0,1,12,"Builsa",11,3,0,"Yes","No",0,0,0,"Yes",4,"No",0,-1.774928,-.59294787,2.0297176,.79005322,1,-1.2379057,.66822615,.53219069,-.49136366,-.58884637,.3416668
"32019",320,1,0,1,"P5",-.7308711,0,0,1,"Urban","Male",0,15,"Konkonba",8,3,0,"No","No",0,0,0,"No",0,"No",0,-4.011422,.24856779,2.0297176,.79005322,1,1.736741,.66822615,.37834427,-.65038592,-.7400092,.3416668
"32020",320,1,0,1,"P5",-.7308711,0,0,1,"Urban",,,15,"Konkonba",9,2,0,"Yes","No",0,0,0,"Yes",10,"No",0,-3.330079,-.59294787,-.49239976,.79005322,1,.02414541,-.66769581,-2.3780321,-.65038592,2.7935444,-1.0751187
"32021",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban","Male",0,16,"Konkonba",17,4,0,"No","No",0,0,0,"Yes",15,"Yes",15,-3.756411,2.1124971,-.49239976,.79005322,1,-1.5264121,-.22238849,.16665345,.54007042,-.21279057,-4.1782548
"32022",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban",0,1,16,"Konkonba",30,2,1,"No","Yes",7,0,0,"No",0,"No",0,-2.681473,-.59294787,-.49239976,.79005322,1,1.736741,1.3257087,.5648257,-.65038592,-.61988983,.8474979
"32023",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban","Male",0,16,"Konkonba",8,2,0,"Yes","Yes",9,0,0,"Yes",10,"Yes",10,-2.849865,-.59294787,-.49239976,-1.2650188,1,.02414541,-.35586062,.02987972,.43289184,-.18774466,.42700678
"32024",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban","Male",0,15,"Konkonba",9,2,0,"No","Yes",2,0,0,"Yes",4,"No",0,-2.456271,.55187584,-.49239976,.79005322,1,-1.8689312,.22291883,.64000612,.06458616,-.51476434,.42700678
"32025",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban",0,1,16,"Konkonba",9,2,1,"Yes","No",0,0,0,"Yes",3,"Yes",4,-2.255141,-.59294787,-.49239976,.79005322,1,.02414541,-1.0669854,1.1158261,-.65038592,-.78004899,.00651563
"32026",320,0,0,1,"JHS1",-.7308711,0,0,1,"Urban",,,17,"Konkonba",9,2,2,"Yes","Yes",4,0,0,,,,,-.2508769,.41090117,-.49239976,.79005322,1,-1.8689312,1.0925767,-.00433212,-.40548831,-.52728729,.42700678
"32027",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban","Male",0,15,"Konkonba",8,2,0,"Yes","Yes",1,0,0,"No",0,"No",0,-4.489308,.28530621,-.49239976,-1.2650188,1,-1.2379057,-.22238849,-.78539629,-.6014064,-.65366814,.00651563
"32028",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban",0,1,14,"Konkonba",5,2,0,"No","No",0,0,0,"No",0,"No",0,-2.95823,-.59294787,-.49239976,-1.2650188,1,1.2229623,-.66769581,-.43590917,.40697,-.61653915,-.41397549
"32029",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban","Male",0,15,"Other",6,2,0,"No","Yes",4,0,0,"No",0,"No",0,-3.04327,-.59294787,-.49239976,.79005322,1,-1.2379057,-1.1130031,-2.337035,-.65038592,-.29957151,-2.4962903
"32030",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban","Male",0,12,"Konkonba",6,2,0,"No","No",0,0,0,"Yes",5,"Yes",5,-2.782524,.65866935,-.49239976,-1.2650188,1,1.736741,.22291883,.53230764,-.65038592,-.70914169,.00651563
"32031",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban","Male",0,18,"Konkonba",11,2,0,"No","Yes",5,0,0,"Yes",5,"No",0,-1.774928,.4356816,2.0297176,.79005322,1,.02414541,.22291883,.75862312,-.65038592,-.1577569,-.41397549
"32032",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban","Male",0,14,"Konkonba",7,2,0,"No","Yes",20,0,0,"Yes",45,"No",0,-2.000131,-.59294787,-.49239976,.79005322,1,.02414541,-.22238849,.16665345,-.35364906,-.59135095,.00651563
"32033",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban","Male",0,16,"Konkonba",12,2,0,"Yes","No",0,0,0,"No",0,"No",0,-2.681473,.29470693,-.49239976,.79005322,1,.02414541,.22291883,-.21546051,-.65038592,-.69996941,1.267989
"32034",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban","Male",0,15,"Other",10,2,0,"No","Yes",10,0,0,"Yes",25,"No",0,-2.733027,.33144535,-.49239976,.79005322,1,.02414541,-.83385339,.27464881,-.50344735,-.63823439,.42700678
"32035",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban",0,1,13,"Konkonba",9,4,0,"No","No",0,0,0,"No",0,"No",0,-3.807965,1.1263868,-.49239976,.79005322,1,-.60688013,.22291883,-.06858282,-.65038592,-.55815481,-.41397549
"32036",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban","Male",0,14,"Other",6,1,0,"No","Yes",5,0,0,"No",0,"No",0,-2.392577,.71578347,-.49239976,-1.2650188,1,-1.8689312,-1.2791607,-.24711946,-.65038592,-.71831397,-.41397549
"32037",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban","Male",0,18,"Konkonba",4,2,1,"Yes","No",0,0,0,"Yes",9,"No",0,-2.456271,-.59294787,2.0297176,.79005322,1,-1.8689312,-.45552053,-.7067039,-.6014064,-.57649936,.00651563
"32038",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban","Male",0,16,"Other",2,2,0,"Yes","No",0,0,0,"No",0,"No",0,-3.952368,.54833558,-.49239976,-1.2650188,1,.60642792,.22291883,.49696596,-.17331916,-.23113513,.00651563
"32039",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban","Male",0,16,"Other",5,3,2,"Yes","No",0,0,0,"Yes",50,"No",0,-1.774928,.68931025,-.49239976,.79005322,1,-1.2379057,.4811118,.74125422,2.3027061,-.25618104,-.32584908
"32040",320,1,0,1,"JHS1",-.7308711,0,0,1,"Urban",0,1,15,"Konkonba",5,3,0,"No","Yes",15,0,0,"Yes",53.5,"No",0,-1.774928,.80550449,-.49239976,-1.2650188,1,-1.8689312,-.66769581,1.0976666,.32920449,-.4163402,.8474979
"3211",321,1,0,1,"P5",-1.115311,0,0,1,"Urban",0,1,11,"Asante",4,2,0,"No","No",0,0,0,"No",0,"No",0,-2.465751,-.59294787,-.49239976,.79005322,1,.02414541,-.66769581,-.83822879,-.42393622,-.26535332,.3416668
"3212",321,1,0,1,"P5",-1.115311,0,0,1,"Urban",0,1,12,"Guan",4,2,1,"Yes","Yes",15,0,0,"Yes",0,"No",0,-1.774928,-.59294787,-.49239976,.79005322,1,-1.2379057,1.3257087,-1.2059978,-.52793711,-.66225826,-.01252952
"3213",321,1,0,1,"P5",-1.115311,0,0,1,"Urban",0,1,13,"Ewe",7,2,0,"No","Yes",4,0,0,"Yes",25.5,"No",0,-2.371979,.67050881,-.49239976,.79005322,1,.02414541,-1.1130031,.13391066,-.25854975,-.55815481,.3416668
"3214",321,1,0,1,"P5",-1.115311,0,0,1,"Urban","Male",0,10,"Konkonba",7,2,1,"No","Yes",.5,0,0,"No",0,"No",0,-5.144963,-.59294787,-.49239976,-1.2650188,1,.02414541,-.01021321,-2.1133351,-.65038592,-.45637999,-.3667259
"3215",321,1,0,1,"P5",-1.115311,0,0,1,"Urban",0,1,11,"Konkonba",9,2,0,"Yes","Yes",2,0,0,"No",0,"No",0,-3.744146,-.59294787,-.49239976,-1.2650188,1,.02414541,.66822615,-.37874965,1.0540418,-.70914169,-.7209223
"3216",321,1,0,1,"P5",-1.115311,0,0,1,"Urban","Male",0,11,"Ewe",11,2,1,"Yes","Yes",5.5,0,0,"No",0,"No",0,-.5638468,-.59294787,-.49239976,.79005322,1,.02414541,.43509411,.48478671,-.47291575,.2368194,1.7584522
"3217",321,1,0,1,"P5",-1.115311,0,0,1,"Urban","Male",0,15,"Konkonba",9,2,0,"No","No",0,0,0,"Yes",10,"No",0,-2.582589,-.59294787,-.49239976,.79005322,1,-.15633558,-1.724468,-.13170513,-.65038592,-.76403307,-3.0684162
"3218",321,1,0,1,"P5",-1.115311,0,0,1,"Urban","Male",0,8,"Konkonba",8,2,1,"Yes","Yes",10,0,0,"Yes",8.3,"Yes",.3,-3.756411,.79610376,-.49239976,-1.2650188,1,.02414541,1.3257087,-.69446543,.92268704,-.43569853,.69586314
"3219",321,1,0,1,"P5",-1.115311,0,0,1,"Urban","Male",0,12,"Fanti",2,1,0,"No","No",0,0,0,"Yes",1,"No",0,-2.465751,-.59294787,-.49239976,.79005322,1,.02414541,-.22238849,1.2380217,-.65038592,-.63823439,-.3667259
"32110",321,0,0,1,"P5",-1.115311,0,0,1,"Urban","Male",0,7,"Other",6,1,0,"No","No",0,0,0,,,,,-4.222032,1.7299451,-.49239976,-1.2650188,1,.02414541,.66822615,-1.2883391,-.65038592,-.76770199,-.7209223
"32111",321,1,0,1,"P5",-1.115311,0,0,1,"Urban","Male",0,12,"Konkonba",7,2,0,"Yes","No",0,0,0,"No",0,"No",0,-1.719396,.48779973,-.49239976,.79005322,1,.02414541,-.22238849,-.19024491,-.65038592,-.41969088,-.01252952
"32112",321,1,0,1,"P5",-1.115311,0,0,1,"Urban","Male",0,10,"Konkonba",8,2,1,"Yes","No",0,0,0,"No",0,"No",0,-1.579777,-.59294787,-.49239976,-1.2650188,1,1.736741,.43509411,-.34192894,-.40548831,-.6691019,.69586314
"32113",321,1,0,1,"P5",-1.115311,0,0,1,"Urban","Male",0,12,"Other",8,2,0,"No","No",0,0,0,"No",0,"No",0,-4.033167,-.59294787,-.49239976,.79005322,1,.02414541,-1.724468,-.38908917,-.65038592,-.63823439,2.2230508
"32114",321,1,0,1,"P5",-1.115311,0,0,1,"Urban",0,1,15,"Other",6,2,0,"No","Yes",10,0,0,"No",0,"No",0,-1.999832,.57323454,-.49239976,.79005322,1,-.15633558,-1.1130031,.61410862,-.24646606,-.42551248,1.7584522
"32115",321,1,0,1,"P5",-1.115311,0,0,1,"Urban","Male",0,12,"Konkonba",9,2,0,"Yes","Yes",.5,0,0,"No",0,"No",0,-3.555282,.52953414,-.49239976,.79005322,1,-1.8689312,-1.1130031,.1643788,-.16059071,-.41316547,-.3667259
"32116",321,1,0,1,"P5",-1.115311,0,0,1,"Urban","Male",0,10,"Nanumba",5,2,0,"Yes","No",0,0,0,"Yes",5,"No",0,-4.71451,-.59294787,2.0297176,.79005322,1,-1.8689312,-.66769581,-2.2815227,-.55242687,-.35460518,-.7209223
"32117",321,1,0,1,"P5",-1.115311,0,0,1,"Urban","Male",0,13,"Konkonba",7,2,0,"Yes","Yes",22,0,0,"Yes",3,"No",0,-2.016936,.66551282,-.49239976,.79005322,1,-1.2379057,.66822615,-.83779218,-.6014064,-.7189841,-.3667259
"32118",321,1,0,1,"P5",-1.115311,0,0,1,"Urban","Male",0,11,"Other",11,2,0,"No","Yes",4,0,0,"Yes",5,"No",0,-1.635262,-.59294787,-.49239976,.79005322,1,-.60688013,-.22238849,.73128068,-.65038592,-.61354038,-.3667259
"32119",321,1,0,1,"P5",-1.115311,0,0,1,"Urban","Male",0,9,"Konkonba",6,2,0,"Yes","No",0,0,0,"Yes",2.5,"No",0,-4.872849,.35707217,-.49239976,.79005322,1,-1.2379057,.66822615,.52233411,-.65038592,-.78004899,-.7209223
"32120",321,1,0,1,"P5",-1.115311,0,0,1,"Urban","Male",0,12,"Other",5,1,0,"Yes","No",0,0,0,"No",0,"No",0,-2.849865,-.59294787,-.49239976,.79005322,1,-.60688013,.22291883,-.09087922,-.65038592,-.78004899,.3416668
"32121",321,1,0,1,"JHS1",-1.115311,0,0,1,"Urban","Male",0,15,"Other",7,2,0,"No","No",0,0,0,"Yes",1,"No",0,-3.744146,-.59294787,-.49239976,-1.2650188,1,.02414541,.66822615,.90192953,-.65038592,-.57985004,-.41397549
"32122",321,1,0,1,"JHS1",-1.115311,0,0,1,"Urban","Male",0,15,"Other",4,2,0,"No","No",0,0,0,"No",0,"No",0,-4.033167,.8845976,-.49239976,.79005322,1,.02414541,-.22238849,-.32205549,-.49136366,.94501267,-.41397549
"32123",321,1,0,1,"JHS1",-1.115311,0,0,1,"Urban","Male",0,12,"Other",7,2,0,"Yes","Yes",2.5,0,0,"No",0,"No",0,-4.489308,.31435477,-.49239976,.79005322,1,-.60688013,.22291883,.54303726,-.40548831,-.62571143,.00651563
"32124",321,1,0,1,"JHS1",-1.115311,0,0,1,"Urban","Male",0,15,"Konkonba",6,3,0,"Yes","Yes",10,0,0,"Yes",1,"No",0,-4.911662,.83811139,-.49239976,-1.2650188,1,.02414541,-.66769581,.9383859,-.65038592,4.2099309,-.83446664
"32125",321,1,0,1,"JHS1",-1.115311,0,0,1,"Urban","Male",0,15,"Konkonba",7,6,2,"No","Yes",2,0,0,"No",0,"No",0,-.6558813,1.0042136,-.49239976,.79005322,1,.42067728,1.0925767,.30674256,-.08744381,-.30539311,.00651563
"32126",321,1,0,1,"JHS1",-1.115311,0,0,1,"Urban",0,1,14,"Other",14,2,0,"Yes","Yes",5,0,0,"No",0,"No",0,-3.531208,-.59294787,-.49239976,.79005322,1,-1.2379057,.66822615,.14595029,-.65038592,-.51476434,.42700678
"32127",321,1,0,1,"JHS1",-1.115311,0,0,1,"Urban","Male",0,13,"Konkonba",6,2,1,"Yes","Yes",1,0,0,"No",0,"No",0,-1.965084,1.0195933,-.49239976,.79005322,1,.02414541,.88040142,-1.3926182,-.65038592,-.45070068,.00651563
"32128",321,1,0,1,"JHS1",-1.115311,0,0,1,"Urban","Male",0,14,"Other",8,3,0,"Yes","Yes",1.8,0,0,"Yes",8,"No",0,-3.807965,.33742434,-.49239976,-1.2650188,1,.02414541,.66822615,-.78518496,-.65038592,-.51476434,.00651563
"32129",321,1,0,1,"JHS1",-1.115311,0,0,1,"Urban","Male",0,13,"Mamprusi",10,1,0,"Yes","No",0,0,0,"No",0,"No",0,-3.41437,.45875117,-.49239976,.79005322,1,-1.2379057,.66822615,.51720348,-.65038592,-.78004899,.00651563
"32130",321,1,0,1,"JHS1",-1.115311,0,0,1,"Urban",0,1,13,"Other",7,1,0,"Yes","No",0,0,0,"No",0,"No",0,-4.011422,-.59294787,-.49239976,-1.2650188,1,-1.2379057,-.35586062,-.29593702,-.65038592,-.78004899,.42700678
"32131",321,1,0,1,"JHS1",-1.115311,0,0,1,"Urban","Male",0,13,"Konkonba",10,2,1,"No","Yes",70,0,0,"No",0,"No",0,-3.497422,1.2314875,-.49239976,.79005322,1,-1.8689312,.43509411,-.59520848,-.49136366,.60634979,-.41397549
"32132",321,1,0,1,"JHS1",-1.115311,0,0,1,"Urban",,,14,"Konkonba",8,2,0,"Yes","Yes",3,0,0,"No",0,"No",0,-3.807965,-.59294787,-.49239976,.79005322,1,-2.8313369,-.22238849,.43677676,-.65038592,-.68912179,.42700678
